SchoolCode,SchoolName,DistrictCode,CountyName,District,GSserved,Virtual,SOC,VirtStat,TA,SG_SD,SG_DS,ChronicAbsenteeismCount,chronicabsenteeismrate,Cnty_Sch_Cnt,ENR_decile,ENR_quartile,Rate_Sped,Rate_LI
6110837,Hillview Middle,65102,Los Angeles,Westside Union Elementary,6-8,N,62,0,1149.0,638.0,180.0,211.0,18.6,1598,9,4,15.66579634464752,55.52654482158399
2131340,Archie Williams High,65482,Marin,Tamalpais Union High,9-12,N,66,0,1150.0,189.0,210.0,206.0,17.9,65,9,4,18.26086956521739,16.434782608695652
2735348,Seaside High,66092,Monterey,Monterey Peninsula Unified,9-12,N,66,0,1151.0,989.0,168.0,198.0,17.6,112,9,4,14.596003475238922,85.92528236316247
6025811,Weaver Middle,65862,Merced,Weaver Union,6-8,N,62,0,1152.0,1082.0,171.0,246.0,21.8,92,9,4,14.84375,93.92361111111111
4930160,Elsie Allen High,70920,Sonoma,Santa Rosa High,9-12,C,66,0,1153.0,924.0,234.0,407.0,37.5,103,9,4,20.294882914137034,80.13876843018214
6061741,McFadden Institute of Technology,66670,Orange,Santa Ana Unified,K-8,N,60,0,1153.0,1048.0,186.0,222.0,19.8,547,9,4,16.131830008673028,90.89332176929749
6111777,Martin Luther King Jr. Middle,73569,San Diego,Oceanside Unified,6-8,N,62,0,1156.0,747.0,187.0,269.0,23.5,569,9,4,16.176470588235293,64.61937716262976
6008569,Frank M. Wright Middle,63164,Imperial,Imperial Unified,6-9,N,62,0,1156.0,681.0,163.0,156.0,13.6,54,9,4,14.100346020761245,58.910034602076124
0100941,Lakeside Middle,75242,Riverside,Val Verde Unified,7-8,N,62,0,1157.0,1008.0,153.0,342.0,30.3,444,9,4,13.223854796888505,87.1218668971478
6120018,Irene B. West Elementary,67314,Sacramento,Elk Grove Unified,K-6,N,60,0,1157.0,869.0,158.0,270.0,24.0,301,9,4,13.65600691443388,75.10803802938635
0110643,Eastvale Elementary,67033,Riverside,Corona-Norco Unified,K-6,N,60,0,1158.0,794.0,164.0,97.0,8.5,444,9,4,14.162348877374784,68.56649395509498
6119721,Bell Mountain Middle,67116,Riverside,Menifee Union,6-8,N,62,0,1160.0,743.0,183.0,203.0,18.0,444,9,4,15.775862068965518,64.05172413793103
6059075,Jurupa Middle,67090,Riverside,Jurupa Unified,7-8,N,62,0,1160.0,927.0,167.0,212.0,18.7,444,9,4,14.396551724137932,79.91379310344827
1038306,Washington High,76778,Fresno,Washington Unified,9-12,N,66,0,1161.0,1042.0,126.0,247.0,22.1,292,9,4,10.852713178294573,89.75021533161069
5432414,Lindsay Senior High,71993,Tulare,Lindsay Unified,9-12,N,66,0,1162.0,1029.0,144.0,198.0,17.1,169,9,4,12.392426850258175,88.55421686746988
0109488,Cesar E. Chavez Middle,67876,San Bernardino,San Bernardino City Unified,6-8,N,62,0,1163.0,1027.0,132.0,222.0,19.4,498,9,4,11.349957007738606,88.3061049011178
6084925,Hillside Middle,72603,Ventura,Simi Valley Unified,6-8,N,62,0,1163.0,594.0,200.0,174.0,15.0,178,9,4,17.196904557179707,51.074806534823736
6117592,Thomas S. Hart Middle,75101,Alameda,Pleasanton Unified,6-8,N,62,0,1164.0,140.0,90.0,68.0,5.9,296,9,4,7.731958762886598,12.027491408934708
0140632,Summerwind Trails,66993,Riverside,Beaumont Unified,K-8,N,60,0,1166.0,630.0,185.0,172.0,15.1,444,9,4,15.866209262435676,54.03087478559176
0106971,Vista Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1166.0,1132.0,183.0,347.0,30.6,1598,9,4,15.69468267581475,97.08404802744425
6111991,Pioneer Elementary,65862,Merced,Weaver Union,K-5,N,60,0,1168.0,1076.0,210.0,265.0,23.1,92,9,4,17.97945205479452,92.12328767123287
0113357,Mossdale Elementary,68593,San Joaquin,Manteca Unified,K-8,N,60,0,1169.0,745.0,98.0,183.0,16.1,183,9,4,8.383233532934131,63.729683490162536
0101022,Rio Norte Junior High,65136,Los Angeles,William S. Hart Union High,7-8,N,64,0,1172.0,240.0,192.0,133.0,11.5,1598,9,4,16.38225255972696,20.477815699658702
6058093,Ernest Lawrence Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1173.0,826.0,155.0,282.0,24.7,1598,9,4,13.213981244671782,70.41773231031543
6061576,Robert E. Peary Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1174.0,1066.0,192.0,275.0,24.1,1598,9,4,16.35434412265758,90.80068143100512
4337762,Saratoga High,69534,Santa Clara,Los Gatos-Saratoga Union High,9-12,N,66,0,1175.0,58.0,170.0,103.0,8.9,319,9,4,14.468085106382977,4.9361702127659575
0119727,Ramon C. Cortines School of Visual and Performing Arts,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1176.0,857.0,182.0,396.0,34.7,1598,9,4,15.476190476190476,72.87414965986395
0116962,Rancho Viejo Middle,67082,Riverside,Hemet Unified,6-8,N,62,0,1178.0,1063.0,235.0,397.0,35.4,444,9,4,19.949066213921903,90.2376910016978
0114108,Cedar Middle,75044,San Bernardino,Hesperia Unified,7-8,N,62,0,1181.0,738.0,183.0,340.0,30.2,498,9,4,15.495342929720577,62.48941574936494
0932756,El Dorado High,61853,El Dorado,El Dorado Union High,9-12,N,66,0,1182.0,544.0,203.0,190.0,16.5,48,9,4,17.174280879864636,46.02368866328257
6021992,Adams Middle,75341,Los Angeles,Redondo Beach City Elementary,No Data,No Data,62,0,1182.0,238.0,154.0,85.0,7.3,1598,9,4,13.028764805414554,20.135363790186126
6021992,Adams Middle,75341,Los Angeles,Redondo Beach Unified,6-8,N,62,0,1182.0,238.0,154.0,85.0,7.3,1598,9,4,13.028764805414554,20.135363790186126
6111561,Rancho Santa Margarita Intermediate,73635,Orange,Saddleback Valley Unified,7-8,N,62,0,1183.0,358.0,120.0,118.0,10.0,547,9,4,10.14370245139476,30.26204564666103
6058184,William Mulholland Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1183.0,1107.0,235.0,260.0,22.8,1598,9,4,19.864750633981405,93.57565511411666
0734244,Miramonte High,61630,Contra Costa,Acalanes Union High,9-12,N,66,0,1183.0,76.0,132.0,96.0,8.2,223,9,4,11.158072696534235,6.424344885883347
1995661,South El Monte High,64519,Los Angeles,El Monte Union High,9-12,N,66,0,1184.0,1100.0,199.0,230.0,19.8,1598,9,4,16.80743243243243,92.9054054054054
6105860,Liberty Elementary,67918,San Bernardino,Victor Elementary,K-6,N,60,0,1187.0,1051.0,179.0,341.0,30.6,498,9,4,15.080033698399326,88.54254422914912
6070866,Twin Peaks Middle,68296,San Diego,Poway Unified,6-8,C,62,0,1187.0,254.0,238.0,132.0,11.1,569,9,4,20.05054759898905,21.398483572030326
1932680,Mountain View High,64519,Los Angeles,El Monte Union High,9-12,N,66,0,1191.0,1135.0,223.0,263.0,22.6,1598,9,4,18.723761544920233,95.29806884970613
6117790,Robert C. Cooley Middle,66910,Placer,Roseville City,6-8,N,62,0,1193.0,438.0,143.0,133.0,11.3,103,9,4,11.986588432523051,36.714165968147526
6057996,Alexander Fleming Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1193.0,1059.0,198.0,261.0,22.4,1598,9,4,16.596814752724224,88.76781223805533
6113831,T. R. Smedberg Middle,67314,Sacramento,Elk Grove Unified,7-8,N,62,0,1193.0,868.0,188.0,233.0,20.4,301,9,4,15.758591785414922,72.75775356244762
0108423,Vanguard Preparatory,75077,San Bernardino,Apple Valley Unified,K-8,N,60,0,1194.0,828.0,97.0,216.0,18.3,498,9,4,8.12395309882747,69.34673366834171
0117051,Edward R. Roybal Learning Center,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1194.0,1118.0,192.0,406.0,35.1,1598,9,4,16.08040201005025,93.63484087102178
0100974,Clara Barton Elementary,67033,Riverside,Corona-Norco Unified,K-6,N,60,0,1195.0,792.0,105.0,84.0,7.1,444,9,4,8.786610878661087,66.27615062761507
6085344,Woodbury Elementary,73650,Orange,Irvine Unified,K-6,N,60,0,1196.0,262.0,92.0,65.0,5.6,547,9,4,7.6923076923076925,21.906354515050168
5738802,Woodland Senior High,72710,Yolo,Woodland Joint Unified,9-12,N,66,0,1198.0,938.0,174.0,141.0,11.9,44,9,4,14.524207011686144,78.29716193656094
6059828,Giannini (A.P.) Middle,68478,San Francisco,San Francisco Unified,6-8,N,62,0,1198.0,419.0,201.0,93.0,7.8,95,9,4,16.7779632721202,34.974958263772955
6013171,Durfee Elementary,64501,Los Angeles,El Monte City,K-8,N,60,0,1198.0,877.0,121.0,100.0,8.5,1598,9,4,10.10016694490818,73.20534223706177
6112007,Dartmouth Middle,67082,Riverside,Hemet Unified,6-8,N,62,0,1199.0,1058.0,205.0,322.0,27.6,444,9,4,17.097581317764803,88.24020016680566
3030145,Ocean View High,66548,Orange,Huntington Beach Union High,9-12,C,66,0,1201.0,960.0,239.0,355.0,30.0,547,9,4,19.900083263946712,79.93338884263113
3733508,La Jolla High,68338,San Diego,San Diego Unified,9-12,C,66,0,1202.0,385.0,179.0,191.0,16.1,569,9,4,14.891846921797006,32.02995008319468
6115307,Manhattan Beach Middle,75333,Los Angeles,Manhattan Beach Unified,6-8,N,62,0,1203.0,88.0,209.0,93.0,7.8,1598,9,4,17.373233582709894,7.315045719035744
0131433,Double Peak,73791,San Diego,San Marcos Unified,K-8,N,60,0,1205.0,274.0,193.0,158.0,13.1,569,9,4,16.016597510373444,22.738589211618258
0105973,Walter Woodward Elementary,68593,San Joaquin,Manteca Unified,K-8,N,60,0,1206.0,729.0,155.0,194.0,17.2,183,9,4,12.85240464344942,60.447761194029844
6061378,Stanford Middle,64725,Los Angeles,Long Beach Unified,6-8,N,62,0,1206.0,543.0,196.0,180.0,15.1,1598,9,4,16.25207296849088,45.024875621890544
6111306,Mesa Verde Middle,68296,San Diego,Poway Unified,6-8,C,62,0,1207.0,159.0,148.0,67.0,5.6,569,9,4,12.261806130903064,13.173156586578294
6058895,Sycamore Junior High,66431,Orange,Anaheim Union High,7-8,N,62,0,1208.0,1147.0,201.0,319.0,27.1,547,9,4,16.63907284768212,94.95033112582782
6061154,Park Middle,61648,Contra Costa,Antioch Unified,6-8,N,62,0,1208.0,1087.0,217.0,328.0,29.0,223,9,4,17.9635761589404,89.98344370860927
0136713,Dolores S. Whitley TK-8,63362,Kern,Panama-Buena Vista Union,K-8,N,60,0,1209.0,1056.0,138.0,154.0,13.0,250,9,4,11.41439205955335,87.34491315136476
1030295,Erma Duncan Polytechnical High,62166,Fresno,Fresno Unified,9-12,N,66,0,1209.0,1068.0,74.0,229.0,19.3,292,9,4,6.120760959470637,88.33746898263027
3431111,Casa Roble Fundamental High,67447,Sacramento,San Juan Unified,9-12,N,66,0,1212.0,635.0,148.0,249.0,21.0,301,9,4,12.211221122112212,52.39273927392739
6058887,South Junior High,66431,Orange,Anaheim Union High,7-8,N,62,0,1214.0,1122.0,203.0,360.0,30.0,547,9,4,16.72158154859967,92.42174629324546
6085260,Lexington Junior High,66431,Orange,Anaheim Union High,7-8,N,62,0,1214.0,689.0,153.0,116.0,9.6,547,9,4,12.602965403624383,56.75453047775947
6120109,Ysmael Villegas Middle,66977,Riverside,Alvord Unified,6-8,N,62,0,1218.0,969.0,169.0,241.0,20.2,444,9,4,13.875205254515599,79.55665024630541
0138727,Castaic High,65136,Los Angeles,William S. Hart Union High,8-12,N,66,0,1218.0,339.0,198.0,256.0,21.5,1598,9,4,16.25615763546798,27.832512315270936
6095061,Woodland Park Middle,73791,San Diego,San Marcos Unified,6-8,N,62,0,1220.0,551.0,201.0,209.0,17.3,569,9,4,16.475409836065573,45.16393442622951
2433605,Livingston High,65789,Merced,Merced Union High,9-12,C,66,0,1221.0,1066.0,116.0,294.0,24.6,92,9,4,9.5004095004095,87.3054873054873
6061469,Henry T. Gage Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1221.0,1164.0,215.0,288.0,24.2,1598,9,4,17.60851760851761,95.33169533169533
0129056,Design 39 Campus,68296,San Diego,Poway Unified,K-8,N,60,0,1222.0,99.0,167.0,62.0,5.1,569,9,4,13.666121112929625,8.101472995090015
4532750,Enterprise High,70136,Shasta,Shasta Union High,9-12,N,66,0,1223.0,849.0,191.0,302.0,25.2,57,9,4,15.617334423548652,69.41946034341782
1232206,Eureka Senior High,75515,Humboldt,Eureka City High,9-12,No Data,66,0,1224.0,805.0,185.0,285.0,23.7,71,9,4,15.11437908496732,65.76797385620915
1232206,Eureka Senior High,75515,Humboldt,Eureka City Schools,9-12,N,66,0,1224.0,805.0,185.0,285.0,23.7,71,9,4,15.11437908496732,65.76797385620915
0116871,Elizabeth Pinkerton Middle,67314,Sacramento,Elk Grove Unified,7-8,N,62,0,1224.0,578.0,165.0,147.0,12.3,301,9,4,13.480392156862745,47.22222222222222
6066690,Miwok Middle,67439,Sacramento,Sacramento City Unified,7-8,N,62,0,1225.0,445.0,138.0,180.0,14.8,301,9,4,11.26530612244898,36.3265306122449
4030755,Atascadero High,68700,San Luis Obispo,Atascadero Unified,9-12,C,66,0,1228.0,595.0,201.0,590.0,49.6,73,9,4,16.368078175895764,48.45276872964169
0118919,Sierra Pacific High,63925,Kings,Hanford Joint Union High,9-12,C,66,0,1229.0,753.0,93.0,170.0,14.0,39,9,4,7.5671277461350686,61.26932465419039
0113548,Granite Ridge Intermediate,62117,Fresno,Clovis Unified,7-8,N,62,0,1229.0,452.0,111.0,125.0,10.3,292,9,4,9.03173311635476,36.77786818551668
4935151,Petaluma High,70862,Sonoma,Petaluma Joint Union High,9-12,N,66,0,1231.0,532.0,237.0,176.0,14.6,103,9,4,19.252640129975628,43.21689683184403
6107643,Mountain View Middle,67124,Riverside,Moreno Valley Unified,6-8,N,62,0,1231.0,1075.0,192.0,361.0,30.3,444,10,4,15.597075548334688,87.32737611697806
6106009,Travis Ranch,66647,Orange,Placentia-Yorba Linda Unified,K-8,N,60,0,1233.0,322.0,205.0,108.0,8.8,547,10,4,16.62611516626115,26.11516626115166
6023386,Suzanne Middle,73460,Los Angeles,Walnut Valley Unified,6-8,N,62,0,1235.0,364.0,101.0,70.0,5.7,1598,10,4,8.178137651821862,29.47368421052631
6101190,Kastner Intermediate,62117,Fresno,Clovis Unified,7-8,N,62,0,1235.0,710.0,142.0,208.0,17.4,292,10,4,11.497975708502024,57.48987854251012
0105924,"Edward Harris, Jr. Middle",67314,Sacramento,Elk Grove Unified,7-8,N,62,0,1237.0,922.0,181.0,239.0,19.5,301,10,4,14.632174616006468,74.53516572352466
0126581,Harry Bridges Span,64733,Los Angeles,Los Angeles Unified,K-8,N,60,0,1237.0,1131.0,176.0,245.0,20.2,1598,10,4,14.227970897332257,91.43088116410671
6106736,Lennox Middle,64709,Los Angeles,Lennox,6-8,N,62,0,1239.0,1173.0,215.0,296.0,24.1,1598,10,4,17.35270379338176,94.67312348668281
6112270,Leon H. Ollivier Middle,63503,Kern,Greenfield Union,6-8,N,62,0,1240.0,1171.0,108.0,185.0,15.3,250,10,4,8.709677419354838,94.43548387096774
6117899,Gonzalo Felicitas Mendez Fundamental Intermediate,66670,Orange,Santa Ana Unified,6-8,N,62,0,1240.0,1147.0,155.0,114.0,9.2,547,10,4,12.5,92.5
6119630,Heritage Intermediate,67702,San Bernardino,Etiwanda Elementary,6-8,N,62,0,1241.0,469.0,158.0,158.0,12.9,498,10,4,12.731668009669622,37.792103142626914
3134657,Lincoln High,66951,Placer,Western Placer Unified,9-12,N,66,0,1242.0,563.0,201.0,211.0,17.3,103,10,4,16.183574879227052,45.33011272141707
6060107,Willow Glen Middle,69666,Santa Clara,San Jose Unified,6-8,C,62,0,1242.0,532.0,181.0,280.0,23.0,319,10,4,14.573268921095009,42.8341384863124
1939107,Verdugo Hills Senior High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1243.0,1040.0,194.0,334.0,27.3,1598,10,4,15.607401448109412,83.668543845535
6056881,G. M. Walters Middle,61176,Alameda,Fremont Unified,6-8,N,62,0,1245.0,617.0,231.0,193.0,15.8,296,10,4,18.55421686746988,49.558232931726906
3730173,Canyon Hills High,68338,San Diego,San Diego Unified,9-12,C,66,0,1246.0,739.0,215.0,205.0,16.8,569,10,4,17.25521669341894,59.30979133226324
6061519,James Madison Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1246.0,1195.0,209.0,369.0,30.3,1598,10,4,16.773675762439808,95.90690208667738
0125716,Fremont High,61259,Alameda,Oakland Unified,9-12,N,66,0,1247.0,1229.0,170.0,417.0,34.5,296,10,4,13.632718524458701,98.55653568564556
6061303,Rosemont Middle,64568,Los Angeles,Glendale Unified,7-8,N,62,0,1247.0,593.0,139.0,76.0,6.1,1598,10,4,11.146752205292703,47.55412991178829
6058309,South Gate Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1254.0,1171.0,167.0,302.0,24.4,1598,10,4,13.31738437001595,93.38118022328548
6112221,Madison Middle,68452,San Diego,Vista Unified,6-8,N,62,0,1255.0,885.0,226.0,338.0,27.7,569,10,4,18.00796812749004,70.5179282868526
6058564,Arroyo Seco Junior High,65136,Los Angeles,William S. Hart Union High,7-8,N,62,0,1257.0,244.0,192.0,133.0,10.6,1598,10,4,15.274463007159905,19.411296738265712
0101576,Weston Ranch High,68593,San Joaquin,Manteca Unified,9-12,N,66,0,1257.0,1039.0,179.0,306.0,25.0,183,10,4,14.240254574383451,82.65712012728719
1932763,El Segundo High,64535,Los Angeles,El Segundo Unified,9-12,N,66,0,1257.0,188.0,112.0,155.0,12.4,1598,10,4,8.910103420843278,14.956245027844073
6061311,Woodrow Wilson Middle,64568,Los Angeles,Glendale Unified,6-8,N,62,0,1258.0,941.0,108.0,171.0,13.8,1598,10,4,8.585055643879173,74.80127186009538
3330214,Banning High,66985,Riverside,Banning Unified,7-12,N,66,0,1259.0,1151.0,230.0,351.0,29.8,444,10,4,18.268467037331217,91.42176330420969
1936103,John Muir High,64881,Los Angeles,Pasadena Unified,9-12,N,66,0,1260.0,982.0,255.0,254.0,20.4,1598,10,4,20.238095238095237,77.93650793650794
6035778,Etiwanda Intermediate,67702,San Bernardino,Etiwanda Elementary,6-8,N,62,0,1261.0,483.0,147.0,143.0,11.6,498,10,4,11.657414750198255,38.302934179222845
6061360,Hughes Middle,64725,Los Angeles,Long Beach Unified,6-8,N,62,0,1261.0,729.0,194.0,223.0,18.1,1598,10,4,15.384615384615385,57.8112609040444
0126482,Augustus Hawkins High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1264.0,1233.0,158.0,664.0,54.8,1598,10,4,12.5,97.54746835443038
0110528,Adams (J. Douglas) Middle,61655,Contra Costa,Brentwood Union,6-8,N,62,0,1264.0,501.0,143.0,161.0,13.0,223,10,4,11.313291139240507,39.63607594936709
3638616,Yucca Valley High,67777,San Bernardino,Morongo Unified,9-12,C,66,0,1265.0,863.0,246.0,471.0,38.6,498,10,4,19.44664031620553,68.22134387351778
0731836,Concord High,61754,Contra Costa,Mt. Diablo Unified,9-12,C,66,0,1266.0,910.0,250.0,301.0,25.3,223,10,4,19.747235387045812,71.87993680884675
0139782,Philistine Rondo School of Discovery,67033,Riverside,Corona-Norco Unified,K-6,C,60,0,1268.0,683.0,152.0,45.0,3.6,444,10,4,11.987381703470032,53.86435331230284
0134080,Harvest Hill S.T.E.A.M. Academy,67116,Riverside,Menifee Union,K-8,N,60,0,1268.0,651.0,192.0,78.0,6.3,444,10,4,15.141955835962145,51.34069400630915
0110635,River Heights Intermediate,67033,Riverside,Corona-Norco Unified,7-8,N,62,0,1269.0,889.0,118.0,115.0,9.2,444,10,4,9.29866036249015,70.05516154452324
2732170,King City High,66068,Monterey,South Monterey County Joint Union High,9-12,N,66,0,1269.0,1088.0,229.0,174.0,14.1,112,10,4,18.045705279747835,85.73680063041765
6112718,William B. Bristow Middle,61655,Contra Costa,Brentwood Union,6-8,N,62,0,1271.0,549.0,216.0,180.0,14.3,223,10,4,16.99449252557042,43.194335169158144
0100966,El Cerrito Middle,67033,Riverside,Corona-Norco Unified,6-8,N,62,0,1272.0,814.0,179.0,133.0,10.6,444,10,4,14.072327044025156,63.9937106918239
6014294,Mesa Robles,73445,Los Angeles,Hacienda la Puente Unified,K-8,N,60,0,1273.0,774.0,92.0,101.0,8.0,1598,10,4,7.227022780832678,60.8012568735271
3430584,Natomas High,75283,Sacramento,Natomas Unified,9-12,N,66,0,1274.0,1010.0,251.0,273.0,22.6,301,10,4,19.701726844583987,79.27786499215071
2134005,Terra Linda High,65466,Marin,San Rafael City High,9-12,N,66,0,1274.0,674.0,132.0,236.0,18.6,65,10,4,10.361067503924646,52.90423861852433
0123828,Dr. Augustine Ramirez Intermediate,67033,Riverside,Corona-Norco Unified,7-8,N,64,0,1275.0,771.0,121.0,99.0,7.8,444,10,4,9.490196078431373,60.47058823529412
0131623,Jiménez Roberto and Dr. Francisco Elementary,69120,Santa Barbara,Santa Maria-Bonita,K-8,N,60,0,1275.0,1071.0,153.0,143.0,11.6,108,10,4,12.0,84.0
0730283,Acalanes High,61630,Contra Costa,Acalanes Union High,9-12,N,66,0,1275.0,118.0,201.0,133.0,10.6,223,10,4,15.764705882352942,9.254901960784313
3734431,Mission Bay High,68338,San Diego,San Diego Unified,9-12,C,66,0,1276.0,584.0,170.0,232.0,18.3,569,10,4,13.322884012539186,45.76802507836991
1531672,Delano High,63412,Kern,Delano Joint Union High,9-12,N,66,0,1277.0,1198.0,102.0,241.0,19.2,250,10,4,7.987470634299139,93.81362568519968
6059422,Cope Middle,67843,San Bernardino,Redlands Unified,6-8,N,62,0,1280.0,847.0,216.0,298.0,24.0,498,10,4,16.875,66.171875
1930981,Beverly Hills High,64311,Los Angeles,Beverly Hills Unified,9-12,N,66,0,1280.0,420.0,191.0,208.0,16.6,1598,10,4,14.921875000000002,32.8125
6109359,Ranchero Middle,75044,San Bernardino,Hesperia Unified,7-8,N,62,0,1282.0,1065.0,206.0,445.0,36.0,498,10,4,16.06864274570983,83.07332293291732
6055032,Charles Blackstock Junior High,72462,Ventura,Hueneme Elementary,6-8,N,62,0,1283.0,1170.0,194.0,169.0,13.3,178,10,4,15.120810600155885,91.1925175370226
0106989,Southeast Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1284.0,1214.0,190.0,331.0,26.5,1598,10,4,14.797507788161992,94.54828660436138
0100537,Andros Karperos,71464,Sutter,Yuba City Unified,K-8,N,60,0,1289.0,1101.0,196.0,203.0,16.1,28,10,4,15.205585725368504,85.41505042668736
4838504,Vallejo High,70581,Solano,Vallejo City Unified,8-12,C,66,0,1290.0,1144.0,195.0,587.0,46.7,72,10,4,15.11627906976744,88.68217054263566
2133056,San Marin High,65417,Marin,Novato Unified,9-12,N,66,0,1290.0,498.0,126.0,216.0,16.9,65,10,4,9.767441860465116,38.604651162790695
0102780,Diamond Valley Middle,67082,Riverside,Hemet Unified,6-8,N,62,0,1293.0,1187.0,274.0,508.0,41.0,444,10,4,21.191028615622585,91.80201082753287
1936418,Northview High,64436,Los Angeles,Covina-Valley Unified,9-12,N,66,0,1293.0,1046.0,160.0,214.0,16.9,1598,10,4,12.37432327919567,80.89713843774169
1937739,San Dimas High,64329,Los Angeles,Bonita Unified,9-12,C,66,0,1295.0,554.0,175.0,211.0,16.6,1598,10,4,13.513513513513514,42.77992277992278
0136721,Del Sol Academy,67090,Riverside,Jurupa Unified,K-8,N,60,0,1296.0,775.0,129.0,291.0,23.0,444,10,4,9.953703703703704,59.79938271604939
6057632,Sussman (Edward A.) Middle,64451,Los Angeles,Downey Unified,6-8,N,62,0,1297.0,1107.0,203.0,287.0,22.4,1598,10,4,15.651503469545103,85.35080956052428
6108690,Sunnymead Middle,67124,Riverside,Moreno Valley Unified,6-8,N,62,0,1303.0,1231.0,257.0,300.0,23.7,444,10,4,19.723714504988486,94.47429009976976
3432317,El Camino Fundamental High,67447,Sacramento,San Juan Unified,9-12,N,66,0,1306.0,835.0,124.0,271.0,21.3,301,10,4,9.494640122511486,63.93568147013783
5430251,Granite Hills High,75523,Tulare,Porterville Unified,9-12,N,66,0,1307.0,1258.0,103.0,269.0,21.4,169,10,4,7.880642693190512,96.25095638867636
4137279,South San Francisco High,69070,San Mateo,South San Francisco Unified,9-12,N,66,0,1307.0,691.0,198.0,276.0,21.5,143,10,4,15.14919663351186,52.86916602907421
4430518,Aptos High,69799,Santa Cruz,Pajaro Valley Unified,9-12,N,66,0,1311.0,644.0,154.0,336.0,25.9,58,10,4,11.746758199847445,49.122807017543856
0127423,Sage Creek High,73551,San Diego,Carlsbad Unified,9-12,N,66,0,1312.0,414.0,154.0,192.0,14.7,569,10,4,11.73780487804878,31.554878048780488
0105759,Bella Vista Middle,75192,Riverside,Temecula Valley Unified,6-8,N,62,0,1314.0,508.0,217.0,267.0,20.6,444,10,4,16.514459665144596,38.660578386605785
3730371,San Diego SCPA,68338,San Diego,San Diego Unified,6-12,C,65,0,1316.0,788.0,183.0,106.0,8.1,569,10,4,13.905775075987842,59.87841945288754
3830288,Balboa High,68478,San Francisco,San Francisco Unified,9-12,N,66,0,1318.0,905.0,223.0,328.0,25.5,95,10,4,16.9195751138088,68.66464339908953
6100879,Sierra Vista Middle,73650,Orange,Irvine Unified,7-8,N,62,0,1321.0,238.0,99.0,85.0,6.5,547,10,4,7.494322482967449,18.01665404996215
2730034,North Monterey County High,73825,Monterey,North Monterey County Unified,9-12,N,66,0,1322.0,1103.0,207.0,371.0,29.0,112,10,4,15.658093797276853,83.43419062027232
6107429,George McParland Elementary,68593,San Joaquin,Manteca Unified,K-8,N,60,0,1324.0,845.0,146.0,306.0,24.1,183,10,4,11.027190332326283,63.82175226586103
3030616,Oxford Academy,66431,Orange,Anaheim Union High,7-12,C,66,0,1325.0,671.0,11.0,39.0,3.0,547,10,4,0.8301886792452831,50.64150943396226
3135704,Placer High,66894,Placer,Placer Union High,9-12,C,66,0,1327.0,484.0,208.0,222.0,17.1,103,10,4,15.674453654860587,36.47324792765637
6057624,Griffiths (Gordon) Middle,64451,Los Angeles,Downey Unified,6-8,N,62,0,1329.0,1023.0,220.0,205.0,15.7,1598,10,4,16.553799849510913,76.97516930022573
0114702,Sunrise Elementary,67314,Sacramento,Elk Grove Unified,K-6,N,60,0,1331.0,492.0,256.0,253.0,19.1,301,10,4,19.233658903080393,36.96468820435763
4934154,Montgomery High,70920,Sonoma,Santa Rosa High,9-12,C,66,0,1332.0,856.0,269.0,326.0,25.1,103,10,4,20.195195195195197,64.26426426426426
0735316,Pinole Valley High,61796,Contra Costa,West Contra Costa Unified,9-12,C,66,0,1333.0,881.0,204.0,234.0,18.2,223,10,4,15.303825956489122,66.09152288072018
6120000,Toby Johnson Middle,67314,Sacramento,Elk Grove Unified,7-8,N,62,0,1333.0,618.0,138.0,154.0,11.7,301,10,4,10.352588147036759,46.3615903975994
6042378,Nile Garden Elementary,68593,San Joaquin,Manteca Unified,K-8,N,60,0,1337.0,753.0,142.0,143.0,11.2,183,10,4,10.620792819745699,56.32011967090501
6016885,Elizabeth Learning Center,64733,Los Angeles,Los Angeles Unified,K-12,N,65,0,1337.0,1297.0,162.0,403.0,31.0,1598,10,4,12.11667913238594,97.00822737471952
1931666,Charter Oak High,64378,Los Angeles,Charter Oak Unified,9-12,N,66,0,1338.0,952.0,198.0,219.0,16.7,1598,10,4,14.798206278026907,71.15097159940208
2730174,Greenfield High,66068,Monterey,South Monterey County Joint Union High,9-12,N,66,0,1340.0,1203.0,165.0,169.0,12.8,112,10,4,12.313432835820896,89.77611940298507
4537304,Shasta High,70136,Shasta,Shasta Union High,9-12,N,66,0,1341.0,729.0,190.0,230.0,17.6,57,10,4,14.168530947054435,54.36241610738255
